不明,大豆粉,不明,ND,9.18,ND,10.00,2013-03-13,1800,AT1320A,Mori-no-Sokuteishitsu Namegawa,Beans,Processed products of soybean,Other processed products of soybeans
不明,豆乳ヨーグルト,不明,ND,2.54,ND,2.74,2014-03-14,3600,AT1320A,Mori-no-Sokuteishitsu Namegawa,Beans,Processed products of soybean,Other processed products of soybeans
不明,小豆,不明,ND,4.60,ND,5.00,2012-03-21,1800,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Beans,Other processed products of beans,Other beans and processed products of beans
不明,白菜(産地等詳細不明),不明,ND,4.80,ND,5.20,2011-12-23,1800,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Vegetables,Leaf vegetables,Chinese cabbage
不明,野菜3種類ミックス（ほうれん草、大根葉、レタス）,不明,ND,4.54,ND,4.98,2013-12-11,3600,AT1320A,Mori-no-Sokuteishitsu Namegawa,Vegetables,Leaf vegetables,Other | eafy vegetables
不明,トマトジュース,不明,ND,1.30,ND,1.41,2013-08-07,18000,AT1320A,Mori-no-Sokuteishitsu Namegawa,Vegetables,Vegetable juice,Vegetable juice
不明,野菜ジュース「果実と野菜」(LOWSON20130115),不明,ND,1.90,ND,2.10,2012-06-14,7200,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Vegetables,Vegetable juice,Vegetable juice
不明,福神漬,不明,ND,2.54,ND,2.29,2014-07-08,18000,ALOKA  CAN-OSP-NAI,JCF-Team Metoba,Vegetables,Pickled vegetables,Other pickled vegetables
不明,切干大根(戻したもの）,不明,ND,2.80,ND,3.03,2014-02-11,3600,AT1320A,Mori-no-Sokuteishitsu Namegawa,Vegetables,Processed products of vegetables,
不明,ネーブル(全果),不明,6.30±3.30,4.70,15.00±4.80,5.00,2012-02-15,1800,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Fruits,Fresh fruits,Citrus fruits
不明,ゆず,不明,9.26±2.65,2.75,10.60±3.20,3.00,2012-11-28,3278,AT1320A,Mori-no-Sokuteishitsu Namegawa,Fruits,Fresh fruits,Citrus fruits
不明,キウイ,不明,ND,3.41,ND,3.69,2013-10-11,1800,AT1320A,Mori-no-Sokuteishitsu Namegawa,Fruits,Fresh fruits,Kiwi
不明,スイカ,不明,ND,2.67,ND,2.92,2012-08-17,3600,AT1320A,Mori-no-Sokuteishitsu Namegawa,Fruits,Fresh fruits,Watermelon
不明,ぶどう_デラウェア,不明,ND,3.69,ND,4.05,2012-08-17,3600,AT1320A,Mori-no-Sokuteishitsu Namegawa,Fruits,Fresh fruits,Grape
不明,桃,福島産,ND,0.70,1.50±0.60,入力値なし,2013-09-05,7200,EMF211,Machida Citizens’ Radioactivity Measuring Office Hakaroom,Fruits,Fresh fruits,Other fresh fruits
不明,アンズ,不明,ND,1.82,ND,1.97,2014-06-13,7200,AT1320A,Mori-no-Sokuteishitsu Namegawa,Fruits,Fresh fruits,Other fresh fruits
不明,スモモ,不明,ND,2.46,ND,2.66,2014-06-13,3600,AT1320A,Mori-no-Sokuteishitsu Namegawa,Fruits,Fresh fruits,Other fresh fruits
不明,イチゴジャム,不明,ND,3.70,ND,4.00,2012-04-27,1800,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Fruits,Jam,Strawberry Jam
不明,シイタケ(生，原木),不明,ND,1.30,2.20±0.96,1.40,2012-04-12,58000,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Mushrooms,Mushrooms,Shiitake mushroom
不明,シイタケ(乾燥),不明,110.00±27.00,19.00,160.00±39.00,21.00,2012-03-21,2700,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Mushrooms,Mushrooms,Shiitake mushroom
不明,ワカメ,八景島,ND,1.15,ND,0.97,2013-03-25,3600,EMF211,Machida Citizens’ Radioactivity Measuring Office Hakaroom,Seaweed,Seaweed,Brown seaweed
不明,生ワカメ,三陸沖,ND,2.20,ND,2.00,2013-07-23,4400,EMF211,Machida Citizens’ Radioactivity Measuring Office Hakaroom,Seaweed,Seaweed,Other Seaweeds
不明,さば,東京湾,ND,0.90,ND,0.80,2013-08-01,7200,EMF211,Machida Citizens’ Radioactivity Measuring Office Hakaroom,Seafood,Raw seafood (sea water),Other raw seafood (seawater)
不明,じゃこ,不明,ND,5.66,ND,6.18,2013-05-31,3600,AT1320A,Mori-no-Sokuteishitsu Namegawa,Seafood,Processed products of seafood,Seafood (salted and dried)
不明,煮干（片口いわし）・不明（2014年）倉橋商店・京都府舞鶴市魚屋大森,不明,ND,0.80,ND,0.70,2014-03-19,43200,CSK3i,Radioactivity Measurement Request Place in Onomichi,Seafood,Processed products of seafood,Seafood (salted and dried)
